what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1415790432303
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1415790432303
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1415790432303
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1415790432303
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1415790432303
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1415790432319
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1415790432319
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1415790432319
os,sysinfo,,,"win32",1415790432319
arch,sysinfo,,,"x86",1415790432319
ws,sysinfo,,,"win32",1415790432319
locale,sysinfo,,,"es_ES",1415790432319
processors,sysinfo,,,"2",1415790432319
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1415790432319
java.runtime.version,sysinfo,,,"1.7.0_71-b14",1415790432319
java.specification.name,sysinfo,,,"Java Platform API Specification",1415790432319
java.specification.vendor,sysinfo,,,"Oracle Corporation",1415790432319
java.specification.version,sysinfo,,,"1.7",1415790432319
java.vendor,sysinfo,,,"Oracle Corporation",1415790432319
java.version,sysinfo,,,"1.7.0_71",1415790432319
java.vm.info,sysinfo,,,"mixed mode, sharing",1415790432319
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1415790432319
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415790432319
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1415790432319
java.vm.specification.version,sysinfo,,,"1.7",1415790432319
java.vm.vendor,sysinfo,,,"Oracle Corporation",1415790432319
java.vm.version,sysinfo,,,"24.71-b01",1415790432319
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1415790432662
