what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415947000078
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415947000109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947000624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947013042
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415947077003
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415947077034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947077565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947087049
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947088720
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415947111168
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947219183
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947268947
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947417943
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947509499
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415947544303
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415947565191
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415947570230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1415947593802
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1415947594192
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1415947594816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415947624612
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947634050
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415947656467
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415947656498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947657138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947665109
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947699914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415947721427
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947741613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947755310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415947766401
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947823436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415947837367
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947858864
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415947950826
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415947993508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948012992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948041166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948046922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948050292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415948051400
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948055924
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948055940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948056470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948065144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415948114862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415948116204
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948118138
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948118185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948118700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948126827
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948383792
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948383839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948384447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948393074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415948415180
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948432512
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948432559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948433058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948513617
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948569372
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948569388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948570012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948578576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948629215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948633240
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948649028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948649059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948649558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948657764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948671212
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415948671228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948671727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948678216
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1415948711289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948721320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948757866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415948763155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948815971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948837680
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415948855105
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415948861049
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415948892483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415948934459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415948936050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415949414478
